87;0,457869634340223;0,677966101694915;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
88;0,458752868899928;0,676710611213436;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
89;0,459636103459632;0,675455120731958;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
90;0,460519338019337;0,674199630250479;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
91;0,461402572579042;0,672944139769;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
92;0,462285807138747;0,671688649287521;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
92;0,463169041698452;0,670433158806042;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
93;0,464052276258157;0,669177668324564;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
94;0,464935510817862;0,667922177843085;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
95;0,465818745377567;0,666666687361606;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
96;0,466701979937271;0,665411196880127;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
97;0,467585214496976;0,664155706398648;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
98;0,468468449056681;0,66290021591717;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
99;0,469351683616386;0,661644725435691;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
100;0,470234918176091;0,660389234954212;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
101;0,471118152735796;0,659133744472733;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
102;0,472001387295501;0,657878253991254;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
103;0,472884621855206;0,656622763509776;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
104;0,473767885532591;0,655367231638418;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
105;0,473767885532591;0,655367231638418;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
106;0,466281310211946;0,657534246575342;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
107;0,465317921962428;0,655821922940068;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
108;0,464354533712909;0,654109599304795;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
109;0,463391145463391;0,652397275669521;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
110;0,462427757213873;0,650684952034247;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
111;0,461464368964355;0,648972628398973;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
111;0,460500980714836;0,647260304763699;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
112;0,459537592465318;0,645547981128425;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
113;0,4585742042158;0,643835657493151;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
114;0,457610815966281;0,642123333857877;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
115;0,456647398843931;0,64041095890411;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
116;0,455126388103652;0,639495135472343;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
117;0,453605331777179;0,638579284592444;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
118;0,452084275450706;0,637663433712544;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
119;0,450563219124233;0,636747582832645;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
120;0,44904216279776;0,635831731952745;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
121;0,447521106471287;0,634915881072846;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
122;0,446;0,634;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
123;0,446;0,634;0,390257385720878;0,0578865601071475;0,121710807638673;0;Fixed Shape
124;0,363468634686347;0,668852459016393;0,390257385720878;0,121710807638673;0,121710807638673;0;Fixed Shape
125;0,361420726140609;0,667859940597505;0,0110302042860976;0,121710807638673;0,121710807638673;0;Fixed Shape
126;0,359372817594871;0,666867422178617;-0,368196977148683;0,121710807638673;0,121710807638673;0;Fixed Shape
127;0,357324909049133;0,665874903759729;-0,747424158583463;0,121710807638673;0,121710807638673;0;Fixed Shape
128;0,355277000503395;0,664882385340841;-1,12665134001824;0,121710807638673;0,121710807638673;0;Fixed Shape
129;0,353229091957657;0,663889866921952;-1,50587852145302;0,121710807638673;0,121710807638673;0;Fixed Shape
129;0,351181183411919;0,662897348503064;-1,8851057028878;0,121710807638673;0,121710807638673;0;Fixed Shape
130;0,349133274866181;0,661904830084176;-2,26433288432258;0,121710807638673;0,121710807638673;0;Fixed Shape
131;0,347085366320443;0,660912311665288;-2,64356006575737;0,121710807638673;0,121710807638673;0;Fixed Shape
132;0,345037457774705;0,659919793246399;-3,02278724719215;0,121710807638673;0,121710807638673;0;Fixed Shape
133;0,342989549228967;0,658927274827511;-3,40201442862693;0,121710807638673;0,121710807638673;0;Fixed Shape
134;0,340941640683229;0,657934756408623;-3,78124161006171;0,121710807638673;0,121710807638673;0;Fixed Shape
135;0,338893732137491;0,656942237989735;-4,16046879149649;0,121710807638673;0,121710807638673;0;Fixed Shape
136;0,336845823591753;0,655949719570846;-4,53969597293127;0,121710807638673;0,121710807638673;0;Fixed Shape
137;0,334797915046015;0,654957201151958;-4,91892315436605;0,121710807638673;0,121710807638673;0;Fixed Shape
138;0,332750006500277;0,65396468273307;-5,29815033580083;0,121710807638673;0,121710807638673;0;Fixed Shape
139;0,330702097954539;0,652972164314182;-5,67737751723561;0,121710807638673;0,121710807638673;0;Fixed Shape
140;0,328654189408801;0,651979645895294;-6,05660469867039;0,121710807638673;0,121710807638673;0;Fixed Shape
